"sample_name","y","phat","method_name","dataset"
"subject148",0,0.007,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject150",0,0.015,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject151",1,0.967,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject156",0,-0.005,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject159",0,0.003,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject163",0,-0.006,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject165",0,0.038,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject169",1,0.996,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject171",1,0.974,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject176",0,0.004,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject179",1,1.025,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject180",1,1.019,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject184",1,1.008,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject187",0,-0.005,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject190",0,0.047,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject196",1,0.989,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject197",0,0.013,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject209",0,-0.027,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject212",0,0.007,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject215",0,0.012,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject222",0,0.022,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject224",1,0.968,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject230",0,-0.002,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject236",1,0.992,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject237",0,-0.009,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject242",0,-0.014,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject247",1,0.981,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject249",0,0.002,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject250",1,1.009,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject257",0,-0.003,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject261",1,1.01,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject263",0,-0.005,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject267",0,0.055,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject269",0,0.004,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject273",0,0.018,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject274",0,-0.007,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject278",0,-0.004,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject279",1,0.977,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject280",1,0.96,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject281",0,0.048,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject282",0,0.025,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject284",0,0.01,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject285",1,0.968,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject291",1,0.994,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject297",0,-0.005,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject298",1,0.994,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject301",1,0.993,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject302",0,-0.009,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject303",1,0.971,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject304",0,0.009,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject307",1,0.98,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject308",0,0.013,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject310",0,0.042,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject312",1,1.008,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject313",0,-0.004,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject322",1,0.999,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject324",1,0.976,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject334",1,0.977,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject336",0,0.023,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject343",0,-0.008,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject347",1,0.989,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject353",0,-0.017,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject354",0,0.011,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject356",0,-0.036,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject357",1,1.001,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject358",1,0.991,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject361",1,1.006,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject365",0,-0.032,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject375",0,0.011,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject377",1,0.993,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject378",0,0,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject382",0,-0.008,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject384",1,1.015,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject389",1,1.009,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject393",1,0.982,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject402",1,1.003,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject403",1,0.994,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject408",0,0.007,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject409",1,0.982,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject410",1,0.986,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject411",0,-0.022,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject413",1,0.947,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject416",0,0.032,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject420",0,-0.023,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject421",0,-0.024,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject422",0,0.025,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject424",1,1.005,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject425",0,-0.012,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject429",1,1.005,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject438",0,-0.017,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject451",0,0.005,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject454",0,-0.001,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject461",1,0.983,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject469",1,1.007,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject475",1,1.013,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject478",0,-0.014,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject486",1,0.945,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject490",0,0.033,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject491",1,0.999,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject492",1,0.973,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject497",1,0.987,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject500",0,-0.001,"diablo-full","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject1",0,-0.013,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject2",0,0.026,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject4",1,0.95,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject6",1,0.989,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject7",1,0.938,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject8",1,1.029,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject17",1,0.962,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject22",1,0.942,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject23",1,0.974,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject28",0,0.015,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject32",0,0.055,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject33",0,0.051,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject34",1,0.894,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject36",0,-0.019,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject39",1,0.897,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject41",1,0.946,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject43",0,0.065,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject45",1,0.961,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject54",1,0.981,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject56",1,0.978,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject68",1,1.062,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject69",0,-0.073,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject76",1,0.951,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject78",0,0.044,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject83",0,0.014,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject85",1,0.971,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject88",0,0.019,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject90",1,1.056,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject91",1,0.945,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject96",0,-0.033,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject97",0,0.061,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject101",0,-0.003,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject103",1,1.059,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject109",0,0.045,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject110",1,0.932,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject111",0,0.058,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject113",0,0.031,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject114",1,0.916,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject118",1,0.899,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject120",0,-0.022,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject122",1,0.993,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject128",0,-0.052,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject131",1,0.952,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject141",0,-0.009,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject142",0,0.007,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject143",1,0.906,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject146",0,0.065,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject148",1,1.035,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject149",0,-0.016,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject151",1,0.979,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject153",0,0.039,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject160",1,0.961,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject163",1,0.943,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject167",1,0.954,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject169",0,0.029,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject174",1,0.893,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject177",1,0.958,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject184",1,0.979,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject187",0,0.041,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject189",1,0.907,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject194",1,0.948,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject195",0,-0.005,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject199",0,0.034,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject202",0,-0.013,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject205",0,0.061,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject214",0,0.04,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject219",1,0.965,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject223",1,0.998,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject231",0,-0.01,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject232",1,0.941,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject236",1,0.983,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject246",0,0.007,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject247",1,0.923,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject251",0,0.097,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject254",0,0.024,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject255",1,0.951,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject256",0,0.008,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject260",1,0.937,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject266",1,1.005,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject270",0,0.012,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject276",0,0.055,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject277",1,0.985,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject280",1,1.07,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject281",1,0.95,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject286",0,-0.006,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject288",0,0.019,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject289",0,-0.003,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject290",1,0.961,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject292",1,0.934,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject294",1,0.913,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject295",0,0.047,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject301",1,0.954,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject304",0,0.025,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject306",1,0.895,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject307",0,0.051,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject308",0,0.008,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject309",0,0.037,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject310",1,0.955,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject313",1,0.944,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject314",0,0.008,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject315",1,0.919,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject316",1,0.985,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject318",1,0.997,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject337",1,1.005,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject338",0,0.051,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject344",1,0.987,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject347",1,1.063,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject350",0,0.047,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject351",1,0.911,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject359",1,1.066,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject360",1,0.937,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject363",1,0.907,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject364",0,0.045,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject366",0,0.009,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject370",0,-0.037,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject377",0,0.023,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject384",0,0.031,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject385",1,0.977,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject386",1,0.915,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject393",1,1.017,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject396",0,0.015,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject399",1,0.976,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject400",1,0.994,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject412",0,0.035,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject413",0,0.07,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject417",1,0.967,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject419",1,0.971,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject420",1,1.057,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject422",1,1.012,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject424",1,0.987,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject426",1,0.918,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject429",1,0.971,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject433",1,0.903,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject434",0,-0.037,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject436",1,1.024,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject439",0,0.002,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject442",0,-0.029,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject449",0,-0.027,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject458",0,0.064,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject460",0,0.041,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject466",0,0.059,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject477",0,-0.026,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject481",1,0.966,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject488",0,-0.007,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject490",0,-0.004,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject493",1,0.981,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject494",1,1.002,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject495",1,0.938,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject498",1,0.999,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"subject500",1,1.028,"diablo-full","sim-data_n-500_effect-2_sigma-def_corr-0.5"
"TCGA.2F.A9KT",0,0.73,"diablo-full","tcga-blca"
"TCGA.4Z.AA84",1,0.73,"diablo-full","tcga-blca"
"TCGA.BT.A20N",1,0.709,"diablo-full","tcga-blca"
"TCGA.BT.A20T",1,0.649,"diablo-full","tcga-blca"
"TCGA.BT.A2LD",1,0.824,"diablo-full","tcga-blca"
"TCGA.BT.A42C",0,0.577,"diablo-full","tcga-blca"
"TCGA.C4.A0EZ",1,0.782,"diablo-full","tcga-blca"
"TCGA.C4.A0F7",1,0.709,"diablo-full","tcga-blca"
"TCGA.CF.A9FL",1,0.57,"diablo-full","tcga-blca"
"TCGA.CU.A0YN",1,0.815,"diablo-full","tcga-blca"
"TCGA.DK.A1A5",0,0.685,"diablo-full","tcga-blca"
"TCGA.DK.A1AB",1,0.728,"diablo-full","tcga-blca"
"TCGA.DK.A3IN",1,0.804,"diablo-full","tcga-blca"
"TCGA.DK.A3IT",1,0.71,"diablo-full","tcga-blca"
"TCGA.DK.A3IV",0,0.666,"diablo-full","tcga-blca"
"TCGA.DK.A6AW",0,0.558,"diablo-full","tcga-blca"
"TCGA.DK.A6B0",0,0.426,"diablo-full","tcga-blca"
"TCGA.DK.AA6L",1,0.703,"diablo-full","tcga-blca"
"TCGA.DK.AA6R",1,0.789,"diablo-full","tcga-blca"
"TCGA.DK.AA74",1,0.819,"diablo-full","tcga-blca"
"TCGA.DK.AA75",1,0.655,"diablo-full","tcga-blca"
"TCGA.DK.AA77",0,0.544,"diablo-full","tcga-blca"
"TCGA.E7.A541",0,0.678,"diablo-full","tcga-blca"
"TCGA.FD.A3NA",0,0.699,"diablo-full","tcga-blca"
"TCGA.FD.A3SL",1,0.71,"diablo-full","tcga-blca"
"TCGA.FD.A3SN",1,0.728,"diablo-full","tcga-blca"
"TCGA.FD.A3SS",1,0.717,"diablo-full","tcga-blca"
"TCGA.FD.A43X",0,0.414,"diablo-full","tcga-blca"
"TCGA.FD.A5BR",0,0.675,"diablo-full","tcga-blca"
"TCGA.FD.A5BS",1,0.824,"diablo-full","tcga-blca"
"TCGA.FD.A5C0",1,0.661,"diablo-full","tcga-blca"
"TCGA.FD.A6TB",1,0.837,"diablo-full","tcga-blca"
"TCGA.FD.A6TE",1,0.605,"diablo-full","tcga-blca"
"TCGA.FD.A6TH",1,0.755,"diablo-full","tcga-blca"
"TCGA.FJ.A3Z7",1,0.704,"diablo-full","tcga-blca"
"TCGA.G2.A2ES",0,0.758,"diablo-full","tcga-blca"
"TCGA.G2.A3VY",0,0.595,"diablo-full","tcga-blca"
"TCGA.GC.A3BM",0,0.543,"diablo-full","tcga-blca"
"TCGA.GC.A3WC",1,0.82,"diablo-full","tcga-blca"
"TCGA.GU.A763",1,0.499,"diablo-full","tcga-blca"
"TCGA.GV.A3JZ",1,0.708,"diablo-full","tcga-blca"
"TCGA.GV.A3QF",1,0.664,"diablo-full","tcga-blca"
"TCGA.GV.A3QG",1,0.803,"diablo-full","tcga-blca"
"TCGA.GV.A3QK",1,0.553,"diablo-full","tcga-blca"
"TCGA.GV.A40E",0,0.798,"diablo-full","tcga-blca"
"TCGA.GV.A40G",0,0.561,"diablo-full","tcga-blca"
"TCGA.K4.A3WU",1,0.701,"diablo-full","tcga-blca"
"TCGA.K4.A4AB",1,0.669,"diablo-full","tcga-blca"
"TCGA.K4.A4AC",0,0.821,"diablo-full","tcga-blca"
"TCGA.K4.A54R",0,0.673,"diablo-full","tcga-blca"
"TCGA.KQ.A41O",1,0.526,"diablo-full","tcga-blca"
"TCGA.KQ.A41P",1,0.695,"diablo-full","tcga-blca"
"TCGA.R3.A69X",1,0.754,"diablo-full","tcga-blca"
